,id,host_id,neighborhood_group,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,host_listings_count,availability_365,num_reviews_ltm,price_category
3436,9770558.0,18156575,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5124,13.45147,Private room,85,2,12,0.17,2,0,0,high_price
3437,9771742.0,26256625,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52642,13.45118,Entire home/apt,26,1,0,0.0,1,0,0,low_price
3438,9774272.0,50393653,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49088,13.3967,Private room,27,1,331,4.32,1,238,63,low_price
3439,9781239.0,50423467,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5232,13.45028,Private room,25,2,2,0.03,1,0,0,low_price
3440,9781655.0,11036645,Reinickendorf,Nord 1,52.62766,13.28435,Entire home/apt,59,5,22,0.29,1,232,4,middle_price
3441,9785334.0,6719262,Neukölln,Rixdorf,52.483,13.44312,Private room,28,5,3,0.04,1,0,0,low_price
3442,9787499.0,21485091,Neukölln,Neuköllner Mitte/Zentrum,52.47128,13.43493,Private room,40,3,9,0.13,1,0,0,middle_price
3443,9792275.0,50467317,Mitte,Wedding Zentrum,52.54074,13.3483,Entire home/apt,45,7,0,0.0,1,0,0,middle_price
3444,9793601.0,21341307,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4907,13.42319,Entire home/apt,75,5,18,0.24,1,0,0,middle_price
3445,9798793.0,50496223,Lichtenberg,Frankfurter Allee Süd,52.50457,13.48671,Entire home/apt,40,5,3,0.04,1,0,0,middle_price
3446,9802739.0,50511360,Mitte,Wedding Zentrum,52.55371,13.37575,Private room,18,40,4,0.06,1,0,0,low_price
3447,9804273.0,11662035,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51617,13.45942,Entire home/apt,25,1,0,0.0,1,0,0,low_price
3448,9807223.0,50526984,Steglitz - Zehlendorf,Zehlendorf  Nord,52.45194,13.27047,Entire home/apt,175,4,0,0.0,1,0,0,high_price
3449,9807731.0,20795985,Neukölln,Rixdorf,52.48265,13.44361,Entire home/apt,39,1,0,0.0,1,0,0,middle_price
3452,9816750.0,7822054,Neukölln,Rixdorf,52.48023,13.45283,Entire home/apt,45,2,0,0.0,2,0,0,middle_price
3453,9820700.0,8722266,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49221,13.38407,Entire home/apt,61,2,40,0.56,1,0,0,middle_price
3454,9830301.0,3659182,Neukölln,Neuköllner Mitte/Zentrum,52.48198,13.42648,Entire home/apt,80,6,12,0.16,1,0,6,middle_price
3455,9832276.0,50637258,Neukölln,Reuterstraße,52.48634,13.43632,Private room,15,1,8,0.11,1,0,0,low_price
3456,9832541.0,29396410,Charlottenburg-Wilm.,Kurfürstendamm,52.50104,13.33718,Private room,30,1,6,0.08,1,0,0,low_price
3457,9832606.0,4651905,Tempelhof - Schöneberg,Schöneberg-Nord,52.49835,13.34748,Private room,40,1,2,0.03,1,0,0,middle_price
3458,9833399.0,16690825,Mitte,Brunnenstr. Süd,52.53538,13.40111,Entire home/apt,153,5,0,0.0,1,0,0,high_price
3459,9833960.0,50644449,Mitte,Moabit Ost,52.52716,13.3443,Entire home/apt,38,5,9,0.13,1,0,0,middle_price
3460,9834950.0,50649075,Neukölln,Schillerpromenade,52.47607,13.42251,Entire home/apt,60,5,1,0.01,1,0,0,middle_price
3461,9838450.0,6164101,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51866,13.4467,Private room,25,1,3,0.05,1,0,0,low_price
3462,9839151.0,28333985,Mitte,Alexanderplatz,52.52764,13.39333,Entire home/apt,53,2,430,5.65,1,56,56,middle_price
3463,9839297.0,5005413,Neukölln,Rixdorf,52.47229,13.44511,Private room,29,4,10,0.13,1,0,0,low_price
3464,9840386.0,17861662,Pankow,Pankow Zentrum,52.57882,13.42579,Private room,30,1,0,0.0,1,0,0,low_price
3465,9850664.0,50714275,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51977,13.43693,Private room,25,2,0,0.0,1,0,0,low_price
3466,9854218.0,50728537,Neukölln,Neuköllner Mitte/Zentrum,52.4712,13.43565,Private room,20,4,5,0.07,1,0,0,low_price
3467,9855780.0,14637588,Neukölln,Rixdorf,52.47243,13.44444,Entire home/apt,31,2,0,0.0,1,0,0,low_price
3468,9856117.0,50736153,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.42652,13.21186,Private room,20,1,1,0.01,1,0,0,low_price
3469,9856741.0,3374056,Neukölln,Reuterstraße,52.49058,13.43231,Entire home/apt,60,4,2,0.03,1,0,0,middle_price
3470,9857037.0,35549886,Neukölln,Schillerpromenade,52.48093,13.42452,Entire home/apt,66,5,39,0.51,1,0,5,middle_price
3471,9857237.0,23027366,Tempelhof - Schöneberg,Schöneberg-Süd,52.48844,13.36171,Entire home/apt,60,3,0,0.0,1,0,0,middle_price
3472,9859117.0,50745892,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50949,13.45732,Private room,30,2,1,0.01,1,0,0,low_price
3473,9862133.0,38271725,Pankow,Prenzlauer Berg Ost,52.54657,13.44717,Entire home/apt,100,3,0,0.0,1,0,0,high_price
3474,9862651.0,5452247,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49179,13.39229,Entire home/apt,120,5,59,0.78,1,0,5,high_price
3475,9863004.0,48608070,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52439,13.44969,Private room,33,2,1,0.01,1,0,0,low_price
3476,9869385.0,50792170,Neukölln,Neuköllner Mitte/Zentrum,52.48198,13.43111,Private room,40,2,0,0.0,2,0,0,middle_price
3477,9870480.0,50796520,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51239,13.42894,Entire home/apt,45,1,0,0.0,1,0,0,middle_price
3478,9870491.0,50796551,Neukölln,Rixdorf,52.47096,13.44451,Private room,25,2,5,0.09,1,0,0,low_price
3479,9871647.0,24910342,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51416,13.4587,Private room,25,2,7,0.09,1,0,0,low_price
3480,9871753.0,50800966,Pankow,Weißensee Ost,52.55964,13.47498,Private room,16,1,4,0.05,1,0,0,low_price
3481,9872881.0,8250486,Mitte,Alexanderplatz,52.51579,13.42531,Shared room,26,1,78,1.03,49,134,4,low_price
3482,9874953.0,50814368,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4998,13.38618,Entire home/apt,160,1,0,0.0,1,0,0,high_price
3483,9876605.0,50820600,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50297,13.44093,Private room,30,1,1,0.01,1,0,0,low_price
3484,9877012.0,50821931,Lichtenberg,Frankfurter Allee Süd,52.51295,13.47623,Private room,22,5,0,0.0,1,0,0,low_price
3485,9877121.0,30481095,Neukölln,Köllnische Heide,52.46954,13.47051,Entire home/apt,45,1,0,0.0,1,0,0,middle_price
3486,9877877.0,7825880,Neukölln,Neuköllner Mitte/Zentrum,52.48056,13.43484,Private room,30,3,0,0.0,1,0,0,low_price
3487,9878743.0,20073156,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50207,13.43048,Entire home/apt,50,14,0,0.0,1,0,0,middle_price
3488,9879262.0,50830032,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50961,13.47131,Entire home/apt,55,5,1,0.01,1,0,0,middle_price
3489,9879826.0,50832967,Mitte,Osloer Straße,52.55637,13.3905,Private room,30,14,11,0.14,1,0,0,low_price
3490,9880483.0,32299,Pankow,Prenzlauer Berg Südwest,52.53827,13.4163,Entire home/apt,90,6,0,0.0,1,0,0,high_price
3491,9881695.0,50679189,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5127,13.46044,Entire home/apt,108,3,177,2.35,1,141,34,high_price
3492,9889157.0,2414122,Pankow,Prenzlauer Berg Nord,52.55325,13.41457,Private room,25,4,0,0.0,1,0,0,low_price
3493,9892924.0,8250486,Mitte,Alexanderplatz,52.51712,13.426,Private room,121,1,41,0.54,49,145,4,high_price
3494,9897057.0,27742459,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49609,13.42264,Entire home/apt,51,3,83,1.31,1,0,0,middle_price
3495,9898172.0,5341934,Neukölln,Rixdorf,52.47623,13.44643,Private room,25,1,0,0.0,1,0,0,low_price
3496,9898432.0,50906247,Mitte,Parkviertel,52.54929,13.35342,Entire home/apt,89,5,3,0.04,1,0,0,high_price
3497,9902256.0,6802585,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50328,13.43268,Entire home/apt,69,3,8,0.11,1,0,0,middle_price
3498,9914902.0,50976411,Mitte,Alexanderplatz,52.52309,13.40622,Private room,45,4,0,0.0,2,0,0,middle_price
3499,9915189.0,20565728,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49015,13.38339,Entire home/apt,52,5,2,0.03,1,0,0,middle_price
3500,9915591.0,50979010,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.514,13.45589,Entire home/apt,36,1,2,0.03,1,0,0,middle_price
3501,9917784.0,23851163,Charlottenburg-Wilm.,Halensee,52.49842,13.30412,Entire home/apt,50,90,0,0.0,4,233,0,middle_price
3502,9918792.0,49982491,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48751,13.39537,Private room,19,2,2,0.03,1,0,0,low_price
3503,9919533.0,22836752,Mitte,Wedding Zentrum,52.55315,13.37954,Entire home/apt,35,1,0,0.0,1,0,0,middle_price
3504,9921767.0,50976411,Mitte,Alexanderplatz,52.52304,13.40624,Private room,45,5,0,0.0,2,0,0,middle_price
3505,9924899.0,4289187,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49087,13.41712,Private room,39,3,7,0.09,2,0,0,middle_price
3506,9930855.0,51048394,Neukölln,Schillerpromenade,52.46774,13.42979,Private room,35,1,3,0.04,1,0,0,middle_price
3507,9931136.0,41123257,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49831,13.42209,Private room,17,9,4,0.05,1,0,0,low_price
3508,9931207.0,4365017,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50881,13.45548,Entire home/apt,60,2,11,0.15,1,0,0,middle_price
3509,9931514.0,2012621,Reinickendorf,West 1,52.57833,13.27839,Private room,49,2,0,0.0,1,0,0,middle_price
3510,9932109.0,25257633,Lichtenberg,Rummelsburger Bucht,52.49489,13.48274,Private room,60,3,24,0.32,1,0,0,middle_price
3511,9933598.0,50758515,Lichtenberg,Neu Lichtenberg,52.50178,13.482,Private room,23,1,0,0.0,1,0,0,low_price
3512,9934121.0,38029953,Neukölln,Reuterstraße,52.48578,13.43435,Entire home/apt,70,3,7,0.1,1,0,0,middle_price
3513,9936085.0,51069713,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49866,13.40532,Private room,50,1,0,0.0,1,0,0,middle_price
3514,9940785.0,45543558,Mitte,Wedding Zentrum,52.54906,13.36473,Private room,25,2,11,0.15,2,0,0,low_price
3515,9941029.0,5741672,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50096,13.43781,Entire home/apt,60,3,3,0.04,1,0,0,middle_price
3516,9950528.0,1574908,Charlottenburg-Wilm.,Halensee,52.49869,13.29315,Entire home/apt,49,90,1,0.02,11,232,0,middle_price
3517,9950876.0,1275864,Neukölln,Reuterstraße,52.48347,13.43191,Private room,50,3,4,0.05,1,0,0,middle_price
3518,9952334.0,39339046,Steglitz - Zehlendorf,Drakestr.,52.4482,13.30993,Entire home/apt,64,2,7,0.09,1,0,0,middle_price
3519,9956966.0,19336587,Pankow,Prenzlauer Berg Südwest,52.5383,13.41728,Shared room,12,1,0,0.0,1,0,0,low_price
3520,9962573.0,4374787,Lichtenberg,Neu Lichtenberg,52.50622,13.51345,Private room,40,1,1,0.01,1,0,0,middle_price
3521,9962898.0,7495644,Mitte,Brunnenstr. Süd,52.53632,13.39877,Entire home/apt,70,1,0,0.0,1,0,0,middle_price
3522,9965956.0,3934922,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52416,13.45271,Entire home/apt,90,5,1,0.02,1,0,0,high_price
3523,9966384.0,21669155,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51687,13.45564,Entire home/apt,70,1,0,0.0,1,0,0,middle_price
3524,9966733.0,35120640,Pankow,Prenzlauer Berg Südwest,52.53874,13.42181,Entire home/apt,40,1,2,0.03,1,0,0,middle_price
3525,9967282.0,943996,Treptow - Köpenick,Friedrichshagen,52.44755,13.61793,Entire home/apt,60,30,39,0.52,4,326,0,middle_price
3526,9968692.0,50802586,Mitte,Brunnenstr. Süd,52.53567,13.40581,Entire home/apt,150,90,1,0.01,4,79,0,high_price
3527,9969557.0,51230229,Pankow,Weißensee,52.5536,13.43906,Entire home/apt,39,1,2,0.03,1,0,0,middle_price
3528,9969890.0,46708018,Pankow,Prenzlauer Berg Süd,52.53661,13.42517,Entire home/apt,71,5,1,0.01,1,0,0,middle_price
3529,9973423.0,51248015,Pankow,Prenzlauer Berg Nord,52.55336,13.4191,Entire home/apt,55,3,3,0.04,1,0,0,middle_price
3530,9974820.0,51255053,Mitte,Brunnenstr. Nord,52.54995,13.38468,Shared room,40,3,0,0.0,1,362,0,middle_price
3531,9977892.0,51226717,Lichtenberg,Fennpfuhl,52.52815,13.47199,Private room,29,1,155,2.05,1,79,4,low_price
3532,9981480.0,50798217,Pankow,Prenzlauer Berg Südwest,52.53314,13.40825,Entire home/apt,92,3,39,0.51,1,2,2,high_price
3533,9981848.0,51285750,Charlottenburg-Wilm.,Kurfürstendamm,52.50129,13.3366,Private room,45,2,10,0.13,1,0,0,middle_price
3534,9983777.0,51232479,Mitte,Brunnenstr. Nord,52.55137,13.382,Entire home/apt,45,4,2,0.03,1,0,0,middle_price
3535,9984839.0,51303476,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49655,13.40226,Shared room,40,20,0,0.0,1,0,0,middle_price
3536,9986243.0,49985632,Pankow,Prenzlauer Berg Nord,52.5427,13.43931,Entire home/apt,75,3,0,0.0,1,0,0,middle_price
3537,9987114.0,12645840,Mitte,Moabit Ost,52.52079,13.35369,Private room,20,1,10,0.13,1,0,0,low_price
3538,9987404.0,43047137,Pankow,Prenzlauer Berg Südwest,52.53987,13.41664,Private room,18,1,0,0.0,1,0,0,low_price
3539,9988298.0,51318915,Pankow,Prenzlauer Berg Nord,52.54677,13.43209,Entire home/apt,55,5,1,0.01,1,0,0,middle_price
3540,9988919.0,51322446,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4882,13.37678,Private room,30,1,0,0.0,1,0,0,low_price
3541,9993168.0,40660291,Lichtenberg,Neu Lichtenberg,52.50036,13.49384,Private room,20,1,20,0.28,1,0,0,low_price
3542,9994644.0,22276081,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50355,13.37742,Entire home/apt,57,2,529,7.0,6,213,55,middle_price
3543,9996186.0,51352517,Mitte,Brunnenstr. Nord,52.5381,13.38788,Entire home/apt,80,6,3,0.04,2,0,0,middle_price
3544,10002699.0,44696672,Neukölln,Reuterstraße,52.49046,13.43126,Entire home/apt,60,1,1,0.01,1,0,0,middle_price
3545,10007526.0,8344366,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50414,13.38685,Private room,31,3,3,0.04,1,0,0,low_price
3546,10007952.0,2305159,Steglitz - Zehlendorf,Schloßstr.,52.45952,13.31816,Private room,70,3,1,0.01,1,0,0,middle_price
3547,10008072.0,51404370,Pankow,Prenzlauer Berg Nordwest,52.54817,13.40474,Private room,30,1,0,0.0,1,0,0,low_price
3548,10008354.0,26193350,Neukölln,Rixdorf,52.48057,13.4484,Entire home/apt,40,6,17,0.22,1,0,0,middle_price
3549,10010798.0,19390913,Pankow,Prenzlauer Berg Nordwest,52.54737,13.41343,Private room,65,2,4,0.06,1,0,0,middle_price
3550,10012834.0,47884220,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50175,13.41884,Private room,35,9,5,0.07,1,0,0,middle_price
3551,10016384.0,17464606,Pankow,Prenzlauer Berg Nord,52.55029,13.41508,Private room,45,1,0,0.0,1,0,0,middle_price
3552,10029891.0,22749471,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49159,13.411,Entire home/apt,70,2,9,0.12,1,0,0,middle_price
3553,10031729.0,2437942,Mitte,Alexanderplatz,52.517,13.41422,Entire home/apt,125,1,278,3.67,2,260,0,high_price
3554,10032730.0,51505141,Pankow,Helmholtzplatz,52.54433,13.41497,Entire home/apt,160,3,0,0.0,1,0,0,high_price
3555,10033158.0,51505587,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4937,13.43143,Private room,32,1,2,0.03,1,0,0,low_price
3556,10033310.0,51508411,Mitte,Alexanderplatz,52.52509,13.38997,Entire home/apt,120,93,255,3.37,1,0,4,high_price
3557,10033369.0,21181534,Mitte,Brunnenstr. Nord,52.54645,13.3794,Private room,25,1,0,0.0,1,0,0,low_price
3558,10033578.0,51508677,Lichtenberg,Rummelsburger Bucht,52.4992,13.47871,Entire home/apt,50,1,0,0.0,1,0,0,middle_price
3559,10034509.0,51512740,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52016,13.44923,Entire home/apt,40,30,8,0.11,1,0,0,middle_price
3560,10034892.0,51396796,Pankow,Prenzlauer Berg Ost,52.53657,13.43682,Entire home/apt,70,1,0,0.0,1,0,0,middle_price
3561,10039568.0,16135990,Pankow,Prenzlauer Berg Nord,52.55371,13.41483,Private room,40,2,1,0.01,2,0,0,middle_price
3563,10045303.0,45715140,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51355,13.45053,Entire home/apt,38,1,1,0.01,1,0,0,middle_price
3564,10047008.0,51567830,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52359,13.44941,Entire home/apt,37,10,0,0.0,1,0,0,middle_price
3565,10047913.0,37870046,Neukölln,Neuköllner Mitte/Zentrum,52.48242,13.4297,Entire home/apt,40,1,1,0.01,2,0,0,middle_price
3566,10049057.0,33803398,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51026,13.45665,Private room,30,1,0,0.0,2,0,0,low_price
3567,10050590.0,51583947,Mitte,Brunnenstr. Nord,52.54756,13.39126,Private room,45,2,1,0.01,1,0,0,middle_price
3568,10051520.0,51587389,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51,13.45699,Entire home/apt,100,10,40,0.53,1,10,5,high_price
3569,10051558.0,25836907,Lichtenberg,Alt-Lichtenberg,52.51324,13.49718,Entire home/apt,61,5,1,0.02,1,0,0,middle_price
3570,10052110.0,51590153,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48821,13.38744,Private room,39,1,0,0.0,1,0,0,middle_price
3571,10052237.0,51590547,Mitte,Brunnenstr. Nord,52.54104,13.37485,Private room,15,2,10,0.14,1,0,0,low_price
3572,10052650.0,51592203,Mitte,Osloer Straße,52.559,13.3776,Private room,25,1,0,0.0,1,0,0,low_price
3573,10052934.0,9064073,Tempelhof - Schöneberg,Friedenau,52.47005,13.33949,Entire home/apt,45,7,1,0.01,1,0,0,middle_price
3574,10063542.0,50822759,Neukölln,Neuköllner Mitte/Zentrum,52.46865,13.43475,Private room,20,1,1,0.01,1,0,0,low_price
3575,10063584.0,51642830,Charlottenburg-Wilm.,Barstraße,52.48671,13.30294,Private room,25,1,3,0.04,1,0,0,low_price
3576,10064570.0,15551060,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.47998,13.32377,Entire home/apt,83,1,3,0.04,1,0,0,high_price
3577,10064621.0,18137582,Charlottenburg-Wilm.,Barstraße,52.48793,13.30395,Private room,25,1,0,0.0,1,0,0,low_price
3578,10067728.0,51660980,Charlottenburg-Wilm.,Mierendorffplatz,52.52126,13.31019,Private room,50,1,0,0.0,1,0,0,middle_price
3579,10069087.0,51667677,Tempelhof - Schöneberg,Schöneberg-Süd,52.48561,13.36277,Entire home/apt,90,2,10,0.13,1,0,0,high_price
3580,10069929.0,51671248,Neukölln,Neuköllner Mitte/Zentrum,52.46795,13.43241,Private room,25,1,0,0.0,1,0,0,low_price
3581,10078739.0,51716465,Charlottenburg-Wilm.,Kurfürstendamm,52.50051,13.32146,Private room,42,1,0,0.0,1,0,0,middle_price
3582,10079685.0,51720664,Pankow,Prenzlauer Berg Nordwest,52.55279,13.39881,Entire home/apt,80,1,0,0.0,1,0,0,middle_price
3583,10082276.0,24745517,Mitte,Alexanderplatz,52.50679,13.42636,Entire home/apt,65,1,0,0.0,1,0,0,middle_price
3584,10094943.0,51501207,Pankow,Pankow Süd,52.55412,13.41592,Private room,28,1,1,0.01,1,0,0,low_price
3585,10101926.0,51840096,Mitte,Alexanderplatz,52.52309,13.38144,Entire home/apt,53,1,1,0.01,1,0,0,middle_price
3586,10102875.0,51843024,Tempelhof - Schöneberg,Mariendorf,52.45043,13.38467,Entire home/apt,99,3,0,0.0,1,0,0,high_price
3587,10103432.0,2246793,Charlottenburg-Wilm.,Kantstraße,52.50912,13.31521,Entire home/apt,60,1,10,0.13,1,0,0,middle_price
3588,10103689.0,22276081,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50355,13.37742,Entire home/apt,64,2,557,7.36,6,186,78,middle_price
3589,10109585.0,37113083,Tempelhof - Schöneberg,Schöneberg-Süd,52.48734,13.3542,Entire home/apt,47,7,1,0.02,1,0,0,middle_price
3590,10109899.0,51715237,Lichtenberg,Neu Lichtenberg,52.50467,13.4941,Private room,30,5,2,0.03,1,0,0,low_price
3591,10110547.0,51885311,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5098,13.44693,Entire home/apt,97,3,326,4.32,2,72,50,high_price
3592,10111077.0,17765075,Tempelhof - Schöneberg,Schöneberg-Nord,52.49549,13.33876,Private room,60,2,1,0.02,1,0,0,middle_price
3593,10114407.0,51891596,Lichtenberg,Neu Lichtenberg,52.50261,13.50411,Shared room,35,1,0,0.0,3,0,0,middle_price
3594,10114549.0,27490578,Pankow,Prenzlauer Berg Süd,52.52755,13.41973,Entire home/apt,20,1,0,0.0,1,0,0,low_price
3595,10114814.0,51906700,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5114,13.29364,Private room,35,4,5,0.07,1,0,0,middle_price
3596,10115393.0,51910103,Pankow,Prenzlauer Berg Ost,52.5349,13.43829,Private room,40,4,14,0.25,1,0,0,middle_price
3597,10115551.0,30298694,Pankow,Prenzlauer Berg Süd,52.53919,13.4249,Private room,39,1,1,0.01,1,0,0,middle_price
3598,10117666.0,51921461,Tempelhof - Schöneberg,Tempelhof,52.48409,13.38992,Entire home/apt,90,1,1,0.01,1,0,0,high_price
3599,10119265.0,8099439,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49125,13.42064,Entire home/apt,35,2,43,0.57,2,0,1,middle_price
3600,10120228.0,4942409,Neukölln,Rixdorf,52.47263,13.44236,Entire home/apt,50,3,3,0.04,1,0,0,middle_price
3601,10120565.0,34539507,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51466,13.47051,Private room,23,15,0,0.0,1,0,0,low_price
3602,10122398.0,22276081,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50378,13.3772,Entire home/apt,64,2,519,6.85,6,223,57,middle_price
3603,10122555.0,24689787,Neukölln,Reuterstraße,52.48149,13.43704,Entire home/apt,49,5,12,0.17,3,0,0,middle_price
3604,10122824.0,46401301,Neukölln,Neuköllner Mitte/Zentrum,52.46826,13.43763,Entire home/apt,60,1,1,0.01,1,0,0,middle_price
3605,10127750.0,51975484,Mitte,Wedding Zentrum,52.55034,13.35365,Private room,22,2,0,0.0,1,0,0,low_price
3606,10128065.0,19985290,Treptow - Köpenick,Alt  Treptow,52.49146,13.45165,Entire home/apt,30,7,0,0.0,1,0,0,low_price
3607,10128323.0,6923662,Mitte,Parkviertel,52.54999,13.3486,Entire home/apt,35,1,0,0.0,1,0,0,middle_price
3608,10129665.0,51984795,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48771,13.3881,Entire home/apt,51,1,0,0.0,1,0,0,middle_price
3609,10130248.0,13284476,Mitte,Tiergarten Süd,52.50305,13.36195,Entire home/apt,89,2,1,0.01,3,0,0,high_price
3610,10130849.0,1591956,Neukölln,Schillerpromenade,52.47928,13.41955,Private room,90,10,92,1.22,1,117,0,high_price
3611,10130931.0,51991295,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51627,13.46329,Private room,31,1,1,0.01,1,270,0,low_price
3612,10131837.0,51948019,Neukölln,Rixdorf,52.4805,13.44051,Private room,29,2,6,0.09,1,0,1,low_price
3613,10138093.0,52028112,Neukölln,Rixdorf,52.47699,13.43934,Entire home/apt,40,1,1,0.01,1,0,0,middle_price
3614,10146404.0,48067170,Lichtenberg,Frankfurter Allee Süd,52.50823,13.48511,Private room,30,1,0,0.0,1,0,0,low_price
3615,10147019.0,52076119,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52384,13.4346,Private room,26,1,0,0.0,1,0,0,low_price
3616,10154345.0,41613056,Neukölln,Rixdorf,52.47185,13.44892,Private room,25,1,0,0.0,1,0,0,low_price
3617,10154785.0,52118104,Mitte,Tiergarten Süd,52.50499,13.34245,Entire home/apt,49,2,25,0.34,1,0,0,middle_price
3618,10157231.0,6162307,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52236,13.45315,Private room,30,1,1,0.01,1,0,0,low_price
3619,10158674.0,12327546,Pankow,Prenzlauer Berg Nord,52.55122,13.41749,Entire home/apt,60,1,2,0.03,1,0,0,middle_price
